,Raw_V OF Res (pV),df^2 (Hz^2),(Lor-fit numerator) ampS^-1,Field^-2 (T^-2),Drive I^-1 (nA^-1),Calibration (Heat+Pulse shape) (keV/Hz),Constants ((M*G*2pi)/L^2 *1e3),Measured OF Resolution (eV),Time (s),Pressure (bar),Temperature (K),Template Rise Times (1/pi*df) (s),Template Fall Times (fit) (s),df/V approx. conversion
115,160.08392430768114,14.033570293014025,1.8659823474157926,10.099798111990495,0.09212067911287836,48.81178083234184,0.6641007817823832,126933.91741099925,1701377545.189604,17.1,0.0003731045201148675,0.08497008254282833,0.6531182353479061,16221284.540294657
116,156.02636603566606,13.721299740247154,1.8659823474157926,10.099798111990495,0.09212067911287836,50.06823172773145,0.6641007817823832,123649.79056599342,1701385007.3416786,17.1,0.0003728952640160418,0.0859315215136902,0.6737207153505091,15913570.306107393
117,160.4614182089901,12.974878679332816,1.9100782785043895,10.099798111990495,0.11657246430950656,47.79999437657853,0.6641007817823832,148244.9458174784,1701399942.3914485,17.1,0.00037271568720597054,0.08836870170126197,0.6241487561513013,19468044.625574384
118,159.57099231348164,12.787682342978815,1.914622801866591,10.099798111990495,0.11877194476817649,50.13263326903186,0.6641007817823832,153867.61546719563,1701407542.1797469,17.1,0.00037254789359105107,0.08901315767139373,0.6655149844985448,19577866.979137998
119,160.76544878835898,12.61122342703102,1.9191890017722113,10.099798111990495,0.12105602062910295,48.10687835006909,0.6641007817823832,148910.69902690072,1701418579.4897006,17.1,0.00037116038553501704,0.08963373988408868,0.626141788285453,19691292.08787044
120,159.1731814464642,12.832141144992795,1.9017016909360063,10.099798111990495,0.12105602062910295,49.97563397297063,0.6641007817823832,156265.90998959393,1701426033.7835658,17.1,0.0003710794703519013,0.08885882442251486,0.6630559164735473,19850115.703076784
121,151.31687940862525,13.086281248695723,1.8845301851089198,10.099798111990495,0.12105602062910295,56.01654499539484,0.6641007817823832,167774.93576127867,1701437424.4894862,17.1,0.00037097950228828953,0.08799175957117507,0.778526698218389,20052910.397679865
122,153.21026163988392,13.057226147032928,1.8845301851089198,10.099798111990495,0.12105602062910295,56.16019404367461,0.6641007817823832,168893.22148328475,1701444886.0959973,17.1,0.0003707038188603463,0.08808960534720187,0.7809063499799104,20015188.604158454
123,156.30148058687595,16.26771313952298,1.9067172796953182,8.799128199869582,0.0916734913501945,79.08892454418312,0.6641007817823832,210936.56363537992,1702934813.9527564,29.27,0.0004249738768082457,0.0789199632819721,0.7818779690896964,16766883.311446153
124,161.71296903641442,15.836921562447964,1.9067172796953182,8.799128199869582,0.0916734913501945,75.55916426213764,0.6641007817823832,200904.39999312954,1702942338.17353,29.27,0.00042464326274487115,0.07998614100954933,0.7325879108934951,16420510.678726654
125,152.60792949354837,16.119458343423066,1.8579472168688336,8.799128199869582,0.18884739218140062,81.16872262748797,0.6641007817823832,410150.9042983807,1702957259.830804,29.27,0.0004243977860851042,0.07928205620232832,0.8076766617064369,33149659.20402264
126,163.3606833631638,16.329451292446375,1.7929987583376203,8.799128199869582,0.06557201345090347,72.00085496865499,0.6641007817823832,133488.77854822774,1702975537.1316323,29.27,0.0004237373648633279,0.07877063227414749,0.6901044385347257,11241534.916703362
127,150.52004581141395,15.99969376804205,1.8386728024078935,8.799128199869582,0.18884739218140062,84.03796643655156,0.6641007817823832,413120.8066759308,1702997965.7354496,29.27,0.00042353137901034974,0.07957823309328317,0.8443852859650511,32602967.701216128
128,158.97819410974336,16.013740492437144,1.8107495018033921,8.799128199869582,0.0662622428706669,79.85137591868437,0.6641007817823832,142779.79461792373,1703012832.2150834,29.27,0.00042595513433533403,0.07954332373704998,0.7897783297735239,11238078.677537154
129,166.35397836686235,15.995564076269767,1.8107495018033921,8.799128199869582,0.0662622428706669,70.27009415258406,0.6641007817823832,133203.49941951336,1703020458.5723143,29.27,0.000425846734657135,0.07958850507757192,0.665329268798002,11227452.939831102
130,154.31179124262127,5.270593167977711,1.8633052877385792,16.299288648922715,0.07319666647328188,81.66231597194675,0.6641007817823832,92312.98362477164,1703272231.8363113,29.27,0.00040478615970870527,0.13865016155015486,0.6396459280504596,7791648.649675707
131,144.46883040698387,5.305905883934294,1.8633052877385792,16.299288648922715,0.07319666647328188,87.2152796233504,0.6641007817823832,94681.43491007264,1703279518.267493,29.27,0.00040480607205004156,0.13818800791874747,0.710579517420727,7848436.995582664
132,146.20077218493094,5.197942263391082,1.9740922463789328,16.299288648922715,0.15737282681783388,83.61014547370254,0.6641007817823832,202794.2972760546,1703290990.7864475,29.27,0.0004048698507389417,0.13961574615681333,0.6613947980343227,17548126.061684616
133,145.63189839246277,5.247815739403407,1.9740922463789328,16.299288648922715,0.15737282681783388,88.02994119252124,0.6641007817823832,215047.00755050778,1703298418.1450553,29.27,0.0004049396148955392,0.13895073181649406,0.7187149258970331,17715078.868668452
134,150.79675726169017,5.477491048601107,1.9034798476291126,16.299288648922715,0.0796824439583969,80.2200967968835,0.6641007817823832,104119.45803914551,1703309417.379885,29.27,0.00040282738672541246,0.13600638239309618,0.6288840189915437,9003973.329805603
135,151.45657729484574,5.550928632634369,1.9034798476291126,16.299288648922715,0.0796824439583969,81.16469961937428,0.6641007817823832,104895.1029358496,1703317008.7419603,29.27,0.00040291033219776596,0.13510371944715294,0.6431802603039103,9125331.137961961
136,148.37185474889765,5.90810450075431,1.8909537769015494,16.299288648922715,0.1510779137451205,76.5800520458995,0.6641007817823832,197587.7109734388,1703329334.886121,29.27,0.0004029809652591284,0.130956193546979,0.5972658991260683,18369984.849205364
137,152.86655399359827,5.997220755141924,1.8909537769015494,16.299288648922715,0.1510779137451205,78.92655336443127,0.6641007817823832,209176.75190701324,1703335826.9381833,29.27,0.0004030849388689475,0.12997957411440914,0.6293044062623092,18639930.101607777
138,141.16739018091425,6.146418692085434,1.8276515479022641,16.299288648922715,0.07676722947344622,84.3448046180235,0.6641007817823832,106627.50251556803,1703346838.5649674,29.27,0.00040509227150310203,0.1283923230678956,0.7021089786180803,9341535.065226553
139,150.4849171216507,6.243958064481595,1.8276515479022641,16.299288648922715,0.07676722947344622,84.63080511442953,0.6641007817823832,113451.84190939895,1703354191.4324207,29.27,0.0004051773754457608,0.12738554177972933,0.7085804338918558,9489872.815448396
140,150.32526116745407,6.429359163350291,1.9000016861556228,16.299288648922715,0.14415831464229054,76.9101887596655,0.6641007817823832,209447.69385915165,1703365475.6187944,29.27,0.00040529541689296586,0.12553542105955798,0.6163510348957081,19134785.775888067
141,145.59484722999463,6.552062723746299,1.9000016861556228,16.299288648922715,0.14415831464229054,81.65807623495161,0.6641007817823832,219192.98405652714,1703373095.6867843,29.27,0.0004054181676451927,0.12435438503387303,0.67957425069227,19491075.461625602
142,137.34574464980992,6.642971638610676,1.8576820837538037,16.299288648922715,0.07319666647328188,100.25667906601002,0.6641007817823832,128501.85667750788,1703384138.0446162,29.27,0.0004051447168475974,0.1235005603714102,0.9191566738546598,9782695.936061336
143,135.98977736713812,6.79467417232449,1.8576820837538037,16.299288648922715,0.07319666647328188,79.4894555761007,0.6641007817823832,104415.77433873933,1703391666.245239,29.27,0.00040523831767846647,0.1221140990093476,0.658572863335796,10005750.489437446
144,151.81802137786255,7.1327976534184625,1.9223169308819148,16.299288648922715,0.13684593636333378,69.72462299369323,0.6641007817823832,204514.16907739537,1703402928.5682962,29.27,0.0004053777746486268,0.11918460880373036,0.5439287133868066,20348422.30914067
145,146.22230727666866,7.321030246241798,1.9223169308819148,16.299288648922715,0.13684593636333378,84.45052278209715,0.6641007817823832,245361.62462821743,1703414057.894805,29.27,0.00040552518606620786,0.11764244086721984,0.7341047258477474,20878680.702670965
